H_FX,H_XD,StationID,InfoTime
8.8,349,C0A980,2021/12/12 16:00
15.6,27,C0W110,2021/12/12 16:00
13.4,73,C0W140,2021/12/12 16:00
7.3,351,C0X180,2021/12/12 16:00
10.1,357,C0X220,2021/12/12 16:00
12.1,11,C0K250,2021/12/12 16:00
7.6,29,C0R280,2021/12/12 16:00
8.3,24,C0C540,2021/12/12 16:00
5.9,311,C0F930,2021/12/12 16:00
8.8,345,C0O900,2021/12/12 16:00
9.3,113,C0AH40,2021/12/12 16:00
15.6,44,C0F9P0,2021/12/12 16:00
14.4,16,C0F9Q0,2021/12/12 16:00
12.8,4,C0G780,2021/12/12 16:00
19.7,11,C0G900,2021/12/12 16:00
9.9,19,C0B010,2021/12/12 16:00
12.1,350,C0G910,2021/12/12 16:00
11,53,C0D650,2021/12/12 16:00
11.3,355,C0K280,2021/12/12 16:00
14.9,41,C0F9X0,2021/12/12 16:00
9.2,53,C0C660,2021/12/12 16:00
8.7,360,C0X250,2021/12/12 16:00
10.6,7,C0G720,2021/12/12 16:00
11.6,25,C0K520,2021/12/12 16:00
13.6,16,C0G730,2021/12/12 16:00
8.4,44,C0E730,2021/12/12 16:00
7.7,35,C0A920,2021/12/12 17:00
16.5,56,C0AC40,2021/12/12 17:00
10.9,69,C0R320,2021/12/12 17:00
11.5,30,C0K420,2021/12/12 17:00
6.2,36,C0G820,2021/12/12 17:00
9.8,52,C0D560,2021/12/12 17:00
10.9,39,C0E870,2021/12/12 17:00
12.3,13,C0K520,2021/12/12 17:00
23.7,36,C0W160,2021/12/12 17:00
13.1,35,C0E810,2021/12/12 17:00
19.4,52,C0G900,2021/12/12 17:00
8.4,39,C0AD00,2021/12/12 17:00
14.7,54,C0W140,2021/12/12 17:00
9.3,353,C0X100,2021/12/12 17:00
10.1,11,C0E540,2021/12/12 17:00
7.5,63,C0S970,2021/12/12 17:00
11.5,23,C0F9K0,2021/12/12 17:00
15.6,29,C0G640,2021/12/12 17:00
15.4,26,C0G800,2021/12/12 17:00
8.5,62,C0R670,2021/12/12 17:00
10.2,337,C0X220,2021/12/12 17:00
12.3,26,C0Z150,2021/12/12 17:00
12,66,C0C660,2021/12/12 17:00
13.6,23,C0G730,2021/12/12 17:00
10.5,18,C0F9L0,2021/12/12 17:00
9.5,337,C0G620,2021/12/12 17:00
10.6,355,C0K430,2021/12/12 17:00
10.7,350,C0V650,2021/12/12 17:00
7.8,39,C0E730,2021/12/12 17:00
9.7,291,C0UA50,2021/12/12 17:00
12.2,44,C0E880,2021/12/12 17:00
9.4,23,C0G660,2021/12/12 17:00
8.3,101,C0R800,2021/12/12 17:00
8.8,334,C0K550,2021/12/12 17:00
11.1,57,C0C700,2021/12/12 17:00
11.4,23,C0K510,2021/12/12 17:00
12.4,3,C0AH30,2021/12/12 17:00
14.7,9,C0F9S0,2021/12/12 17:00
9.6,45,C0R840,2021/12/12 17:00
13.6,29,C0F9Q0,2021/12/12 17:00
8.5,4,C0K580,2021/12/12 17:00
9.6,31,C0G770,2021/12/12 17:00
6.6,10,C0D570,2021/12/12 17:00
6.9,232,C0U980,2021/12/12 17:00
9.7,3,C0M790,2021/12/12 17:00
11.6,39,C0R700,2021/12/12 17:00
14.9,29,C0E830,2021/12/12 17:00
15.1,22,C0A970,2021/12/12 17:00
8.8,92,C0AH80,2021/12/12 17:00
12.6,36,C0F9R0,2021/12/12 17:00
10.6,6,C0UA70,2021/12/12 17:00
13.5,2,C0B020,2021/12/12 17:00
9.9,10,C0AH50,2021/12/12 17:00
13.6,7,C0G780,2021/12/12 17:00
16.3,28,C0W130,2021/12/12 17:00
11.9,5,C0K410,2021/12/12 17:00
8.9,66,C0S910,2021/12/12 17:00
13.7,352,C0K291,2021/12/12 17:00
11.1,14,C0M750,2021/12/12 17:00
9.9,349,C0AI00,2021/12/12 17:00
12.2,16,C0K250,2021/12/12 17:00
14.5,27,C0W170,2021/12/12 17:00
10.1,27,C0D590,2021/12/12 17:00
9.7,353,C0R780,2021/12/12 17:00
20.9,14,C0W120,2021/12/12 17:00
11,348,C0G750,2021/12/12 17:00
12.2,45,C0T9H0,2021/12/12 17:00
11.6,28,C0E750,2021/12/12 17:00
8.9,7,C0M740,2021/12/12 17:00
7.6,69,C0R620,2021/12/12 17:00
6.6,41,C0AD50,2021/12/12 17:00
11.5,30,C0X280,2021/12/12 17:00
9.3,345,C0X190,2021/12/12 17:00
8.5,6,C0U960,2021/12/12 17:00
7.3,25,C0F9I0,2021/12/12 17:00
9.9,78,C0D660,2021/12/12 17:00
7.7,50,C0A880,2021/12/12 17:00
13.6,66,C0W150,2021/12/12 17:00
8.9,13,C0G810,2021/12/12 17:00
8.8,47,C0C590,2021/12/12 17:00
15.4,25,C0A870,2021/12/12 17:00
8.4,51,C0C540,2021/12/12 17:00
11.4,29,C0G740,2021/12/12 17:00
16.6,4,C0G890,2021/12/12 17:00
7.6,80,C0C630,2021/12/12 17:00
9.6,23,C0C690,2021/12/12 17:00
15,48,C0F9X0,2021/12/12 17:00
12.2,51,C0Z180,2021/12/12 17:00
15.9,33,C0W110,2021/12/12 17:00
12,58,C0D650,2021/12/12 17:00
7.5,82,C0E790,2021/12/12 17:00
11.5,37,C0E420,2021/12/12 17:00
14,13,C0M710,2021/12/12 17:00
7,2,C0E850,2021/12/12 17:00
11.5,6,C0K500,2021/12/12 17:00
17.2,9,CM0120,2021/12/12 17:00
14.2,21,C0E590,2021/12/12 17:00
11.3,33,C0F000,2021/12/12 17:00
9.7,48,C0F9U0,2021/12/12 17:00
10.1,34,C0E550,2021/12/12 17:00
14.7,309,C0U950,2021/12/12 17:00
15.4,41,C0F9P0,2021/12/12 17:00
9,326,C0U770,2021/12/12 17:00
15.7,11,C0K530,2021/12/12 17:00
8.6,343,C0F9T0,2021/12/12 17:00
7.7,52,C0AH40,2021/12/12 17:00
8.2,56,C0AH80,2021/12/12 18:00
9.9,17,C0X220,2021/12/12 18:00
10.5,39,C0E590,2021/12/12 18:00
9.3,55,C0AH40,2021/12/12 18:00
16.5,26,C0F9P0,2021/12/12 18:00
16.3,8,C0G890,2021/12/12 18:00
16.5,37,C0G800,2021/12/12 18:00
8.2,3,C0F9T0,2021/12/12 18:00
7.6,167,C0U980,2021/12/12 18:00
9.4,117,C0R800,2021/12/12 18:00
12.1,15,C0AI40,2021/12/12 18:00
17.4,20,C0W130,2021/12/12 18:00
11.4,32,C0K520,2021/12/12 18:00
10.7,21,C0E810,2021/12/12 18:00
12.1,41,C0R750,2021/12/12 18:00
9.3,64,C0E750,2021/12/12 18:00
8.2,2,C0A880,2021/12/12 18:00
11.3,30,C0F9K0,2021/12/12 18:00
11.3,20,C0K250,2021/12/12 18:00
9.9,14,C0A860,2021/12/12 18:00
7.4,349,C0T9M0,2021/12/12 18:00
8.9,31,C0X110,2021/12/12 18:00
8.7,344,C0X250,2021/12/12 18:00
6.1,32,C0A9C0,2021/12/12 18:00
8.2,40,C0AH00,2021/12/12 18:00
15.7,30,C0W110,2021/12/12 18:00
14.3,355,C0K291,2021/12/12 18:00
11.1,32,C0G740,2021/12/12 18:00
16.5,13,C0A870,2021/12/12 18:00
14.1,10,C0F9Q0,2021/12/12 18:00
8.4,17,C0M780,2021/12/12 18:00
14.3,33,C0R790,2021/12/12 18:00
8.2,51,C0D660,2021/12/12 18:00
20.3,33,C0G900,2021/12/12 18:00
12,22,C0UA70,2021/12/12 18:00
13.5,17,C0E830,2021/12/12 18:00
9.8,51,C0R840,2021/12/12 18:00
12.5,14,C0T9H0,2021/12/12 18:00
17.7,1,CM0120,2021/12/12 18:00
14.3,66,C0W150,2021/12/12 18:00
8.7,343,C0M740,2021/12/12 18:00
7.4,348,C0G810,2021/12/12 18:00
7.2,61,C0S910,2021/12/12 18:00
9.9,89,C0C620,2021/12/12 18:00
13.9,348,C0U950,2021/12/12 18:00
14.3,1,C0F9S0,2021/12/12 18:00
7.7,43,C0A660,2021/12/12 18:00
13.1,18,C0F9X0,2021/12/12 18:00
9.7,77,C0R680,2021/12/12 18:00
13.6,356,C0B020,2021/12/12 18:00
13.2,8,C0M710,2021/12/12 18:00
10.1,18,C0F9L0,2021/12/12 18:00
7.4,73,C0R280,2021/12/12 18:00
9.1,301,C0UA50,2021/12/12 18:00
8,333,C0K580,2021/12/12 18:00
6.3,86,C0T900,2021/12/12 18:00
8.4,62,C0S970,2021/12/12 18:00
9.7,52,C0E730,2021/12/12 18:00
14.4,26,C0F9R0,2021/12/12 18:00
9.4,39,C0F9U0,2021/12/12 18:00
11.9,50,C0D650,2021/12/12 18:00
12.3,61,C0E880,2021/12/12 18:00
11.8,36,C0E820,2021/12/12 18:00
8.5,35,C0E550,2021/12/12 18:00
8.8,13,C0E790,2021/12/12 18:00
8.5,84,C0R740,2021/12/12 18:00
9.6,48,C0R700,2021/12/12 18:00
10.4,8,C0K500,2021/12/12 18:00
16.1,25,C0K530,2021/12/12 18:00
9.8,18,C0K510,2021/12/12 18:00
12.7,5,C0G730,2021/12/12 18:00
13,69,C0W140,2021/12/12 18:00
19.9,22,C0W120,2021/12/12 18:00
12.1,38,C0E870,2021/12/12 18:00
11.1,6,C0K430,2021/12/12 18:00
8.1,72,C0R670,2021/12/12 18:00
9.4,28,C0C690,2021/12/12 18:00
17.1,72,C0AC40,2021/12/12 18:00
8.8,53,C0C660,2021/12/12 18:00
15.4,67,C0S730,2021/12/12 18:00
11.6,43,C0Z270,2021/12/12 18:00
11.1,358,C0G750,2021/12/12 18:00
12.6,39,C0Z180,2021/12/12 18:00
8.5,134,C0Z190,2021/12/12 18:00
8.8,12,C0G870,2021/12/12 18:00
8.1,61,C0E850,2021/12/12 18:00
9.5,65,C0D590,2021/12/12 18:00
15.1,20,C0W170,2021/12/12 18:00
10.4,12,C0AH50,2021/12/12 18:00
6.5,100,C0S900,2021/12/12 18:00
25.5,36,C0W160,2021/12/12 18:00
12.4,69,C0R440,2021/12/12 18:00
10.8,16,C0E420,2021/12/12 18:00
8.3,58,C0F9M0,2021/12/12 18:00
7.6,83,C0R620,2021/12/12 18:00
7.9,355,C0U960,2021/12/12 18:00
10,4,C0M660,2021/12/12 18:00
14.6,8,C0G640,2021/12/12 18:00
9.9,39,C0D560,2021/12/12 18:00
10.1,63,C0E540,2021/12/12 18:00
10.6,16,C0F000,2021/12/12 18:00
7.7,48,C0AD00,2021/12/12 18:00
9.2,43,C0C700,2021/12/12 18:00
12.9,360,C0AH30,2021/12/12 18:00
7.9,34,C0R780,2021/12/12 18:00
10.9,353,C0K410,2021/12/12 18:00
9.9,38,C0R700,2021/12/12 19:00
8.9,71,C0AD00,2021/12/12 19:00
9.5,28,C0D590,2021/12/12 19:00
8.1,53,C0C620,2021/12/12 19:00
17.5,25,C0G890,2021/12/12 19:00
10.5,52,C0C660,2021/12/12 19:00
12.9,65,C0E880,2021/12/12 19:00
17.1,330,C0B020,2021/12/12 19:00
11.3,27,C0F9X0,2021/12/12 19:00
17.5,32,C0K530,2021/12/12 19:00
7.1,75,C0AH80,2021/12/12 19:00
8.8,46,C0E590,2021/12/12 19:00
9.8,23,C0Z160,2021/12/12 19:00
12.1,36,C0K520,2021/12/12 19:00
11,47,C0AH40,2021/12/12 19:00
11.7,12,C0E810,2021/12/12 19:00
9.8,57,C0R840,2021/12/12 19:00
10.2,7,C0K510,2021/12/12 19:00
13,49,C0Z180,2021/12/12 19:00
7.9,360,C0G660,2021/12/12 19:00
12.4,6,C0K291,2021/12/12 19:00
11.9,29,C0E540,2021/12/12 19:00
8.9,77,C0R740,2021/12/12 19:00
8.6,65,C0T9M0,2021/12/12 19:00
14.1,58,C0W150,2021/12/12 19:00
7.7,342,C0A880,2021/12/12 19:00
12.3,48,C0R710,2021/12/12 19:00
15.2,30,C0G800,2021/12/12 19:00
9.7,43,C0C700,2021/12/12 19:00
10,34,C0E870,2021/12/12 19:00
10.3,322,C0UA50,2021/12/12 19:00
7.3,3,C0G810,2021/12/12 19:00
19.6,19,C0W120,2021/12/12 19:00
8.4,54,C0E750,2021/12/12 19:00
10.7,21,C0E420,2021/12/12 19:00
8.9,29,C0K420,2021/12/12 19:00
9.7,54,C0E730,2021/12/12 19:00
10.7,48,C0D650,2021/12/12 19:00
8.1,72,C0R670,2021/12/12 19:00
5.1,90,C0D580,2021/12/12 19:00
18.4,18,C0W110,2021/12/12 19:00
13.4,6,C0G640,2021/12/12 19:00
15.2,18,C0W170,2021/12/12 19:00
11.5,42,C0F9K0,2021/12/12 19:00
8.8,29,C0F9U0,2021/12/12 19:00
9.6,21,C0C690,2021/12/12 19:00
17.5,6,CM0120,2021/12/12 19:00
8.8,53,C0A660,2021/12/12 19:00
9.7,31,C0R780,2021/12/12 19:00
10.9,26,C0R720,2021/12/12 19:00
13.6,87,C0R440,2021/12/12 19:00
9.6,84,C0D660,2021/12/12 19:00
8.6,9,C0F9I0,2021/12/12 19:00
14.5,22,C0UA70,2021/12/12 19:00
12.6,22,C0E830,2021/12/12 19:00
8.6,45,C0S940,2021/12/12 19:00
8.2,47,C0AH00,2021/12/12 19:00
11.7,13,C0M750,2021/12/12 19:00
15.2,34,C0F9P0,2021/12/12 19:00
13.3,34,C0T9H0,2021/12/12 19:00
9.5,74,C0E790,2021/12/12 19:00
18.7,41,C0AC40,2021/12/12 19:00
9.6,38,C0K500,2021/12/12 19:00
12.4,17,C0F9S0,2021/12/12 19:00
8.5,46,C0R620,2021/12/12 19:00
14.6,44,C0F9Q0,2021/12/12 19:00
12,43,C0E820,2021/12/12 19:00
10.3,9,C0G740,2021/12/12 19:00
10.7,11,C0K430,2021/12/12 19:00
9.8,58,C0E550,2021/12/12 19:00
6.8,56,C0E850,2021/12/12 19:00
12.5,353,C0U950,2021/12/12 19:00
8.5,33,C0D560,2021/12/12 19:00
9.7,128,CM0140,2021/12/12 19:00
16.6,21,C0Z150,2021/12/12 19:00
25.7,39,C0W160,2021/12/12 19:00
7.9,51,C0R280,2021/12/12 19:00
16.5,31,C0A870,2021/12/12 19:00
10.1,8,C0G780,2021/12/12 19:00
13.5,51,C0Z270,2021/12/12 19:00
8.9,73,C0Z100,2021/12/12 19:00
7.7,81,C0A940,2021/12/12 19:00
20.4,25,C0G900,2021/12/12 19:00
11.7,68,C0R680,2021/12/12 19:00
9.2,152,C0S910,2021/12/12 19:00
12.1,31,C0F9R0,2021/12/12 19:00
11.7,22,C0G730,2021/12/12 19:00
10.9,6,C0SA30,2021/12/12 19:00
9.6,24,C0F000,2021/12/12 19:00
11.6,14,C0M710,2021/12/12 19:00
10.1,52,C0Z200,2021/12/12 19:00
13.9,6,C0AH30,2021/12/12 19:00
9.1,35,C0X110,2021/12/12 19:00
11.4,47,C0R830,2021/12/12 19:00
11.3,28,C0B010,2021/12/12 19:00
9.7,26,C0S830,2021/12/12 19:00
17.9,38,C0W130,2021/12/12 19:00
6.6,55,C0S910,2021/12/13 0:00
13.7,42,C0A870,2021/12/13 0:00
10.1,76,C0R680,2021/12/13 0:00
16.3,9,C0R760,2021/12/13 0:00
10.1,30,C0F9X0,2021/12/13 0:00
19.3,108,C0S730,2021/12/13 0:00
12.1,56,C0AH40,2021/12/13 0:00
21.6,17,C0W120,2021/12/13 0:00
7.8,54,C0C660,2021/12/13 0:00
25.4,33,C0W160,2021/12/13 0:00
10.6,38,C0R350,2021/12/13 0:00
8.7,38,C0E750,2021/12/13 0:00
13,5,C0R780,2021/12/13 0:00
11.9,51,C0D650,2021/12/13 0:00
10.3,25,C0UA70,2021/12/13 0:00
17.1,37,C0R710,2021/12/13 0:00
13.3,6,C0B020,2021/12/13 0:00
13.9,3,C0F9Q0,2021/12/13 0:00
8.9,16,C0E540,2021/12/13 0:00
17.7,53,C0G900,2021/12/13 0:00
18.1,55,C0R830,2021/12/13 0:00
11.5,14,C0E830,2021/12/13 0:00
8.7,33,C0K520,2021/12/13 0:00
12.6,44,C0R840,2021/12/13 0:00
9.7,38,C0R440,2021/12/13 0:00
11.3,17,C0R690,2021/12/13 0:00
10.8,43,C0T9H0,2021/12/13 0:00
10.7,35,C0R620,2021/12/13 0:00
8.9,358,C0R320,2021/12/13 0:00
16.7,35,C0W110,2021/12/13 0:00
15.7,39,C0W170,2021/12/13 0:00
8.6,62,C0E590,2021/12/13 0:00
9.6,63,C0R670,2021/12/13 0:00
7.9,13,C0T9M0,2021/12/13 0:00
10.7,10,C0R280,2021/12/13 0:00
13,26,CM0120,2021/12/13 0:00
15.6,45,C0W150,2021/12/13 0:00
12.1,42,C0A860,2021/12/13 0:00
6.6,14,C0A880,2021/12/13 0:00
11.9,20,C0E810,2021/12/13 0:00
7.7,29,C0A920,2021/12/13 0:00
11,58,C0E880,2021/12/13 0:00
15.2,38,C0F9P0,2021/12/13 0:00
13.1,353,C0G890,2021/12/13 0:00
12.8,19,C0F9K0,2021/12/13 0:00
11,43,C0K530,2021/12/13 0:00
9.2,52,C0AD00,2021/12/13 0:00
20.4,68,C0AC40,2021/12/13 0:00
13.5,39,C0G800,2021/12/13 0:00
20,15,C0W130,2021/12/13 0:00
8.3,30,C0G780,2021/12/13 0:00
18.5,23,C0R750,2021/12/13 0:00
18.9,39,C0R750,2021/12/13 1:00
14.4,53,C0R840,2021/12/13 1:00
9.7,22,C0K291,2021/12/13 1:00
12.4,61,C0R680,2021/12/13 1:00
7.1,301,C0S980,2021/12/13 1:00
8.5,9,C0Z330,2021/12/13 1:00
22.9,32,C0R790,2021/12/13 1:00
8.5,68,C0S740,2021/12/13 1:00
8.9,32,C0E750,2021/12/13 1:00
8.5,349,C0S900,2021/12/13 1:00
17.1,39,C0A870,2021/12/13 1:00
6.6,183,C0AC70,2021/12/13 1:00
10,68,C0R700,2021/12/13 1:00
14.8,67,C0AH40,2021/12/13 1:00
19.5,98,C0S730,2021/12/13 1:00
11.8,45,C0E820,2021/12/13 1:00
8.8,34,C0E550,2021/12/13 1:00
14.7,43,C0R830,2021/12/13 1:00
10.4,39,C0A860,2021/12/13 1:00
11.2,31,C0R620,2021/12/13 1:00
14.8,20,CM0120,2021/12/13 1:00
16.9,42,C0W170,2021/12/13 1:00
23.7,65,C0AC40,2021/12/13 1:00
13.8,16,C0R720,2021/12/13 1:00
11.3,47,C0T9H0,2021/12/13 1:00
8.2,7,C0A920,2021/12/13 1:00
8.1,349,C0D570,2021/12/13 1:00
11.5,38,C0D590,2021/12/13 1:00
10.2,34,C0W140,2021/12/13 1:00
7.3,305,C0Z170,2021/12/13 1:00
15.1,44,C0W150,2021/12/13 1:00
13,38,C0D650,2021/12/13 1:00
13.9,27,C0E810,2021/12/13 1:00
9.8,43,C0F9R0,2021/12/13 1:00
12.6,71,C0E880,2021/12/13 1:00
19.4,29,C0W130,2021/12/13 1:00
17.6,27,C0W110,2021/12/13 1:00
11.5,37,C0D660,2021/12/13 1:00
6.6,42,C0R340,2021/12/13 1:00
8.8,1,C0F000,2021/12/13 1:00
13,28,C0R280,2021/12/13 1:00
9.3,18,C0M710,2021/12/13 1:00
26.5,30,C0W160,2021/12/13 1:00
12.5,28,C0C690,2021/12/13 1:00
6.6,15,C0S970,2021/12/13 1:00
11.1,47,C0C700,2021/12/13 1:00
7.7,40,C0E740,2021/12/13 1:00
8.2,33,C0S940,2021/12/13 1:00
19.5,41,C0R710,2021/12/13 1:00
11.3,22,C0E870,2021/12/13 1:00
13.2,25,C0Z150,2021/12/13 1:00
11,354,C0AH50,2021/12/13 1:00
8.5,12,C0AD10,2021/12/13 1:00
16,354,C0R760,2021/12/13 1:00
8,301,C0U980,2021/12/13 1:00
9.3,21,C0C590,2021/12/13 1:00
16.2,38,C0G800,2021/12/13 1:00
11.4,50,C0C660,2021/12/13 1:00
12.2,333,C0U950,2021/12/13 1:00
8.2,61,C0A9F0,2021/12/13 1:00
9.9,41,C0E730,2021/12/13 1:00
15.6,39,C0K530,2021/12/13 1:00
7.3,356,C0R320,2021/12/13 1:00
9.5,65,CM0140,2021/12/13 1:00
9.8,48,C0F9L0,2021/12/13 1:00
19,65,C0S910,2021/12/13 1:00
10.7,76,C0R670,2021/12/13 1:00
14.5,25,C0E540,2021/12/13 1:00
10.6,24,C0F9X0,2021/12/13 1:00
12.5,12,C0E590,2021/12/13 1:00
7.1,359,C0S890,2021/12/13 1:00
9.7,25,C0AD00,2021/12/13 1:00
14.9,18,C0AH30,2021/12/13 1:00
16.5,24,C0G890,2021/12/13 1:00
7.7,3,C0R690,2021/12/13 1:00
10.5,60,C0C540,2021/12/13 1:00
12.4,17,C0G640,2021/12/13 1:00
16.6,12,C0A970,2021/12/13 1:00
8.2,36,C0A940,2021/12/13 1:00
9,56,C0R350,2021/12/13 1:00
7.6,29,C0D430,2021/12/13 1:00
17.7,46,C0F9P0,2021/12/13 1:00
13.5,36,C0R440,2021/12/13 1:00
24,17,C0W120,2021/12/13 1:00
6.6,340,C0F930,2021/12/13 1:00
11.6,36,C0B010,2021/12/13 1:00
7.4,46,C0E790,2021/12/13 1:00
13.3,29,C0F9K0,2021/12/13 1:00
16.1,358,C0B020,2021/12/13 1:00
7.7,43,C0A930,2021/12/13 1:00
7.4,359,C0SA10,2021/12/13 1:00
15.6,32,C0UA70,2021/12/13 1:00
19.1,20,C0G900,2021/12/13 1:00
8.2,13,C0A660,2021/12/13 1:00
8.3,15,C0T9M0,2021/12/13 1:00
11.5,16,C0S710,2021/12/13 1:00
7.4,349,C0Z290,2021/12/13 1:00
12.7,28,C0F9Q0,2021/12/13 1:00
10.4,333,C0SA20,2021/12/13 1:00
10.7,26,C0C620,2021/12/13 1:00
17.1,3,C0R780,2021/12/13 1:00
11,97,C0R740,2021/12/13 1:00
9.9,20,C0A880,2021/12/13 1:00
10.1,27,C0G770,2021/12/13 1:00
13.6,7,C0F9Q0,2021/12/13 2:00
8.8,41,C0A880,2021/12/13 2:00
17.9,31,CM0120,2021/12/13 2:00
8.3,360,C0R340,2021/12/13 2:00
11.2,357,C0E870,2021/12/13 2:00
11.3,11,C0U950,2021/12/13 2:00
13.4,11,C0G640,2021/12/13 2:00
27.9,32,C0W160,2021/12/13 2:00
14.5,16,C0K530,2021/12/13 2:00
8.5,37,C0C620,2021/12/13 2:00
8,42,C0E740,2021/12/13 2:00
8,6,C0K430,2021/12/13 2:00
8.1,69,C0S970,2021/12/13 2:00
18.2,30,C0R780,2021/12/13 2:00
11.1,8,C0S710,2021/12/13 2:00
6.2,342,C0SA40,2021/12/13 2:00
8.2,164,C0G780,2021/12/13 2:00
10.8,38,C0W140,2021/12/13 2:00
17.4,20,C0AI20,2021/12/13 2:00
16.6,27,C0G890,2021/12/13 2:00
7.9,340,C0SA20,2021/12/13 2:00
11,41,C0R670,2021/12/13 2:00
6.2,344,C0F0E0,2021/12/13 2:00
9.4,343,C0R690,2021/12/13 2:00
8.2,75,CM0140,2021/12/13 2:00
8.6,58,C0E790,2021/12/13 2:00
16.7,43,C0UA70,2021/12/13 2:00
13.1,32,C0G800,2021/12/13 2:00
16.8,36,C0W170,2021/12/13 2:00
12.3,43,C0E820,2021/12/13 2:00
11.5,347,C0Z330,2021/12/13 2:00
10.9,36,C0Z270,2021/12/13 2:00
15.5,18,C0F9K0,2021/12/13 2:00
10.9,62,C0D650,2021/12/13 2:00
7.3,334,C0SA60,2021/12/13 2:00
18.4,46,C0R710,2021/12/13 2:00
7.7,51,C0A650,2021/12/13 2:00
12.6,8,C0Z150,2021/12/13 2:00
14.2,8,C0B020,2021/12/13 2:00
12.3,28,C0F9S0,2021/12/13 2:00
13.9,78,C0R680,2021/12/13 2:00
11.2,31,C0Z180,2021/12/13 2:00
7.4,5,C0D430,2021/12/13 2:00
21,72,C0S730,2021/12/13 2:00
14.9,42,C0R440,2021/12/13 2:00
10.6,35,C0R280,2021/12/13 2:00
12,23,C0T9H0,2021/12/13 2:00
10.9,36,C0E730,2021/12/13 2:00
10.2,34,C0B010,2021/12/13 2:00
20.5,33,C0W130,2021/12/13 2:00
11.5,35,C0A860,2021/12/13 2:00
13.2,33,C0R620,2021/12/13 2:00
12.2,21,C0S960,2021/12/13 2:00
7.6,26,C0S900,2021/12/13 2:00
8.8,297,C0UA50,2021/12/13 2:00
13.5,41,C0E830,2021/12/13 2:00
17.9,13,C0R750,2021/12/13 2:00
15.5,23,C0R760,2021/12/13 2:00
6.6,63,C0A660,2021/12/13 2:00
20.4,58,C0AC40,2021/12/13 2:00
10.5,75,C0AD00,2021/12/13 2:00
7.5,329,C0Z290,2021/12/13 2:00
12.6,45,C0E540,2021/12/13 2:00
12.4,99,C0S910,2021/12/13 2:00
11.4,80,C0R730,2021/12/13 2:00
8.2,59,C0A9F0,2021/12/13 2:00
10.7,30,C0S990,2021/12/13 2:00
11.1,74,C0D660,2021/12/13 2:00
9.7,31,C0D590,2021/12/13 2:00
8.8,41,C0C660,2021/12/13 2:00
9.7,31,C0C690,2021/12/13 2:00
13.5,48,C0E420,2021/12/13 2:00
13.5,42,C0R830,2021/12/13 2:00
17.7,35,C0F9P0,2021/12/13 2:00
7.9,85,C0SA90,2021/12/13 2:00
19.6,33,C0G900,2021/12/13 2:00
13.5,63,C0E880,2021/12/13 2:00
8.3,28,C0E750,2021/12/13 2:00
13.7,61,C0AH40,2021/12/13 2:00
7.9,63,C0F9U0,2021/12/13 2:00
10.4,45,C0AH50,2021/12/13 2:00
10,30,C0E590,2021/12/13 2:00
22.1,37,C0R790,2021/12/13 2:00
7.1,65,C0A940,2021/12/13 2:00
10.2,52,C0C700,2021/12/13 2:00
22.6,16,C0W120,2021/12/13 2:00
15.3,9,C0AH30,2021/12/13 2:00
17.9,9,C0A970,2021/12/13 2:00
15,48,C0R840,2021/12/13 2:00
8.3,40,C0F9I0,2021/12/13 2:00
9.7,11,C0M710,2021/12/13 2:00
16,33,C0A870,2021/12/13 2:00
9.5,109,C0R770,2021/12/13 2:00
14.6,9,C0R720,2021/12/13 2:00
13.6,110,C0R740,2021/12/13 2:00
14.5,16,C0E810,2021/12/13 2:00
9.7,16,C0C590,2021/12/13 2:00
9.7,69,C0R320,2021/12/13 2:00
9.9,34,C0G740,2021/12/13 2:00
9.5,71,C0C540,2021/12/13 2:00
6.1,46,C0SA10,2021/12/13 3:00
15.3,45,C0R440,2021/12/13 3:00
7.5,321,C0Z290,2021/12/13 3:00
17.3,21,C0R760,2021/12/13 3:00
8.2,46,C0A930,2021/12/13 3:00
26.5,31,C0W160,2021/12/13 3:00
9.9,37,C0F9S0,2021/12/13 3:00
9.4,63,C0C660,2021/12/13 3:00
16.4,5,C0R720,2021/12/13 3:00
13.9,17,C0AH30,2021/12/13 3:00
11.5,61,C0AH40,2021/12/13 3:00
9.8,34,C0E730,2021/12/13 3:00
16.5,53,C0A870,2021/12/13 3:00
13.7,26,C0G800,2021/12/13 3:00
13.3,55,C0E870,2021/12/13 3:00
8.9,63,C0R670,2021/12/13 3:00
8.4,42,C0E750,2021/12/13 3:00
11.5,32,C0E540,2021/12/13 3:00
8.7,328,C0U980,2021/12/13 3:00
12.7,35,C0Z150,2021/12/13 3:00
11.7,36,C0Z270,2021/12/13 3:00
9.6,33,C0G740,2021/12/13 3:00
9.3,24,C0E590,2021/12/13 3:00
11.8,33,C0F9R0,2021/12/13 3:00
16.5,47,C0R840,2021/12/13 3:00
14.1,24,C0F9K0,2021/12/13 3:00
10.8,71,C0R770,2021/12/13 3:00
12.3,348,C0U950,2021/12/13 3:00
13.9,20,C0UA70,2021/12/13 3:00
22.1,42,C0R790,2021/12/13 3:00
9.1,10,C0K520,2021/12/13 3:00
13.5,35,C0E420,2021/12/13 3:00
8.6,12,C0S790,2021/12/13 3:00
18.3,36,C0F9P0,2021/12/13 3:00
9.5,23,C0SA20,2021/12/13 3:00
20.4,69,C0AC40,2021/12/13 3:00
16.5,16,C0G890,2021/12/13 3:00
